"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
110,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","18",75000000,"","","100",,"長方形","8.0","80","平成29年","木造","住宅","住宅","南西","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
111,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","15",150000000,"","","200",,"袋地等","2.7","155","平成28年","鉄骨造","共同住宅","住宅","北東","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
112,"宅地(土地)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","11",82000000,"2100000","","130",630000,"長方形","15.0","","","","","住宅","南東","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
113,"宅地(土地)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","14",76000000,"1400000","","180",420000,"ほぼ整形","9.0","","","","","住宅","南東","私道",3.6,"第１種低層住居専用地域",40,80,"2017年第３四半期","","私道を含む取引"
114,"中古マンション等","","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","15",63000000,"","３ＬＤＫ","65",,"","","","平成22年","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第３四半期","改装済",""
115,"中古マンション等","","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","15",70000000,"","３ＬＤＫ","80",,"","","","平成22年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第３四半期","未改装",""
116,"中古マンション等","","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","15",65000000,"","２ＬＤＫ","65",,"","","","平成22年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第３四半期","改装済",""
117,"宅地(土地)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","9",100000000,"1000000","","330",310000,"ほぼ長方形","17.0","","","","","","北東","私道",2.0,"第１種低層住居専用地域",50,100,"2017年第２四半期","",""
118,"宅地(土地)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","14",86000000,"1500000","","185",460000,"長方形","10.0","","","","","","北東","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
119,"宅地(土地)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","13",140000000,"2100000","","220",620000,"長方形","12.0","","","","","住宅","南東","市道",5.4,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
120,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","8",63000000,"","","70",,"ほぼ長方形","9.0","105","平成7年","木造","住宅","住宅","北西","私道",4.0,"第１種低層住居専用地域",50,150,"2017年第２四半期","",""
121,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","13",50000000,"","","80",,"不整形","2.5","65","平成11年","木造","住宅","住宅","北西","私道",3.6,"第１種低層住居専用地域",40,80,"2017年第１四半期","","私道を含む取引"
122,"中古マンション等","","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","15",70000000,"","３ＬＤＫ","75",,"","","","平成22年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第１四半期","未改装",""
123,"宅地(土地)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","15",33000000,"1600000","","65",490000,"ほぼ長方形","6.0","","","","","住宅","南東","市道",4.2,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
124,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","14",48000000,"","","185",,"長方形","10.2","160","昭和48年","木造","共同住宅","その他","北東","私道",3.7,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
125,"宅地(土地)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","8",180000000,"3000000","","200",900000,"ほぼ整形","12.0","","","","","住宅","北西","市道",5.5,"第１種低層住居専用地域",50,150,"2016年第２四半期","",""
126,"中古マンション等","","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","8",12000000,"","１Ｋ","15",,"","","","平成5年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2016年第２四半期","未改装",""
127,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","15",120000000,"","","135",,"ほぼ長方形","8.1","105","平成27年","木造","住宅","住宅","北西","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
128,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","10",230000000,"","","480",,"長方形","","360","昭和56年","軽量鉄骨造","共同住宅","住宅","南東","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
129,"宅地(土地)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","14",130000000,"1900000","","220",580000,"長方形","11.0","","","","","住宅","北西","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
130,"宅地(土地)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","吉祥寺","14",68000000,"1700000","","130",520000,"長方形","8.0","","","","","住宅","南東","市道",3.6,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
131,"宅地(土地)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","西荻窪","9",49000000,"1800000","","90",540000,"ほぼ長方形","6.0","","","","","住宅","南","市道",6.3,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
132,"宅地(土地)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","西荻窪","9",68000000,"1900000","","120",560000,"ほぼ長方形","7.0","","","","","その他","南西","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
133,"宅地(土地)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","西荻窪","14",120000000,"1800000","","230",540000,"長方形","14.0","","","","","住宅","北西","市道",4.2,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
134,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","西荻窪","8",26000000,"","","50",,"長方形","4.5","45","昭和44年","木造","住宅、店舗","店舗","北東","市道",5.4,"第１種低層住居専用地域",50,100,"2018年第２四半期","",""
135,"宅地(土地)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","西荻窪","13",93000000,"1600000","","195",470000,"ほぼ長方形","10.0","","","","","住宅","南東","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
136,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","西荻窪","13",68000000,"","","105",,"長方形","9.3","80","平成16年","","住宅","住宅","北東","市道",5.4,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
137,"宅地(土地)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","西荻窪","10",14000000,"970000","","50",290000,"長方形","5.3","","","","","住宅","接面道路無","",,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
138,"宅地(土地)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","西荻窪","10",66000000,"1600000","","135",490000,"長方形","13.0","","","","","住宅","南西","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
139,"宅地(土地)","住宅地","13203","東京都","武蔵野市","吉祥寺東町","西荻窪","5",71000000,"1600000","","145",490000,"不整形","6.5","","","","","住宅","北東","私道",3.2,"第１種低層住居専用地域",40,80,"2016年第１四半期","","私道を含む取引"
140,"宅地(土地)","住宅地","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","13",94000000,"2100000","","145",650000,"袋地等","2.5","","","","","住宅","北西","市道",4.5,"第１種低層住居専用地域",50,100,"2018年第４四半期","",""
141,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","11",140000000,"","","150",,"長方形","8.0","145","平成23年","木造","住宅","住宅","南西","市道",5.4,"第１種低層住居専用地域",50,100,"2018年第４四半期","",""
142,"宅地(土地と建物)","商業地","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","6",280000000,"","","240",,"ほぼ長方形","17.0","560","昭和58年","ＲＣ","共同住宅、事務所、店舗","店舗","北東","都道",15.0,"近隣商業地域",80,200,"2018年第４四半期","",""
143,"宅地(土地)","住宅地","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","6",350000000,"2300000","","510",680000,"不整形","","","","","","住宅","北東","市道",7.2,"第１種住居地域",60,200,"2018年第４四半期","",""
144,"中古マンション等","","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","5",52000000,"","２ＬＤＫ","50",,"","","","平成15年","ＲＣ","","住宅","","",,"近隣商業地域",80,300,"2018年第４四半期","未改装",""
145,"中古マンション等","","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","6",23000000,"","１ＤＫ","40",,"","","","昭和51年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2018年第４四半期","未改装",""
146,"中古マンション等","","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","5",31000000,"","１Ｋ","25",,"","","","平成22年","ＳＲＣ","","住宅","","",,"商業地域",80,600,"2018年第４四半期","",""
147,"中古マンション等","","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","15",61000000,"","３ＬＤＫ","65",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2018年第４四半期","未改装",""
148,"中古マンション等","","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","11",45000000,"","３ＬＤＫ","70",,"","","","平成10年","ＲＣ","住宅","その他","","",,"近隣商業地域",80,300,"2018年第４四半期","未改装",""
149,"中古マンション等","","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","2",19000000,"","１Ｋ","20",,"","","","昭和56年","ＳＲＣ","住宅","店舗","","",,"商業地域",80,600,"2018年第３四半期","改装済",""
150,"中古マンション等","","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","2",14000000,"","１Ｋ","10",,"","","","昭和56年","ＳＲＣ","事務所","","","",,"商業地域",80,600,"2018年第３四半期","未改装",""
151,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","12",65000000,"","","55",,"長方形","5.8","90","平成24年","木造","住宅","住宅","南西","市道",5.5,"第１種中高層住居専用地域",60,200,"2018年第２四半期","",""
152,"宅地(土地)","商業地","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","6",2100000000,"12000000","","580",3700000,"長方形","18.0","","","","","店舗","北","市道",7.2,"近隣商業地域",80,300,"2018年第２四半期","",""
153,"中古マンション等","","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","4",34000000,"","１ＬＤＫ","35",,"","","","昭和57年","ＲＣ","","住宅","","",,"近隣商業地域",80,300,"2018年第２四半期","改装済",""
154,"中古マンション等","","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","15",20000000,"","１Ｋ","20",,"","","","平成15年","ＲＣ","","住宅","","",,"近隣商業地域",80,300,"2018年第２四半期","",""
155,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","6",130000000,"","","140",,"ほぼ正方形","12.0","150","昭和44年","木造","住宅、共同住宅","その他","南東","私道",4.0,"第１種住居地域",60,200,"2018年第１四半期","",""
156,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","14",290000000,"","","330",,"長方形","16.0","390","平成14年","木造","住宅、駐車場","住宅","南東","私道",4.0,"第１種低層住居専用地域",50,100,"2018年第１四半期","",""
157,"中古マンション等","","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","15",18000000,"","１Ｋ","20",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2018年第１四半期","未改装",""
158,"中古マンション等","","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","4",79000000,"","２ＬＤＫ","70",,"","","","平成15年","ＳＲＣ","","住宅","","",,"商業地域",80,600,"2018年第１四半期","未改装",""
159,"中古マンション等","","13203","東京都","武蔵野市","吉祥寺本町","吉祥寺","2",12000000,"","オープンフロア","10",,"","","","昭和56年","ＳＲＣ","事務所","","","",,"商業地域",80,600,"2018年第１四半期","未改装",""
