"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
128,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","22",31000000,"","","145",,"長方形","","105","平成30年","木造","住宅","住宅","西","道路",5.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
129,"宅地(土地)","住宅地","13202","東京都","立川市","一番町","西武立川","21",270000000,"300000","","2000㎡以上",91000,"ほぼ長方形","28.0","","","","","","南西","市道",3.6,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
130,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","22",30000000,"","","135",,"ほぼ長方形","14.0","105","平成30年","木造","住宅","住宅","西","市道",6.2,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
131,"宅地(土地)","住宅地","13202","東京都","立川市","一番町","西武立川","20",170000000,"390000","","1400",120000,"ほぼ長方形","28.0","","","","","","東","市道",9.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
132,"宅地(土地)","住宅地","13202","東京都","立川市","一番町","西武立川","14",18000000,"470000","","125",140000,"ほぼ長方形","9.1","","","","","住宅","北","市道",3.6,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
133,"中古マンション等","","13202","東京都","立川市","一番町","西武立川","14",25000000,"","２ＬＤＫ＋Ｓ","60",,"","","","平成7年","ＳＲＣ、ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第１四半期","改装済",""
134,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","19",29000000,"","","110",,"不整形","2.5","95","平成29年","木造","住宅","住宅","南","道路",5.0,"第１種中高層住居専用地域",60,200,"2017年第４四半期","",""
135,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","18",29000000,"","","110",,"不整形","","100","平成29年","木造","住宅","住宅","南","市道",5.0,"第１種中高層住居専用地域",60,200,"2017年第４四半期","",""
136,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","6",29000000,"","","115",,"ほぼ台形","","90","平成29年","木造","住宅","住宅","南","市道",5.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
137,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","7",34000000,"","","115",,"長方形","8.0","90","平成30年","木造","住宅","住宅","西","私道",5.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
138,"中古マンション等","","13202","東京都","立川市","一番町","西武立川","15",17000000,"","３ＬＤＫ","65",,"","","","平成7年","ＳＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第４四半期","未改装",""
139,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","19",33000000,"","","110",,"長方形","4.5","95","平成29年","木造","住宅","住宅","北","道路",5.0,"第１種中高層住居専用地域",60,200,"2017年第３四半期","",""
140,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","8",34000000,"","","115",,"長方形","8.4","90","平成30年","木造","住宅","住宅","東","道路",5.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
141,"中古マンション等","","13202","東京都","立川市","一番町","西武立川","15",15000000,"","３ＬＤＫ","55",,"","","","平成7年","ＳＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第３四半期","未改装",""
142,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","20",15000000,"","","110",,"ほぼ正方形","10.6","70","昭和50年","木造","住宅","住宅","西","市道",6.5,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
143,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","23",22000000,"","","120",,"長方形","","80","平成7年","木造","住宅","住宅","南西","道路",5.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
144,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","12",6500000,"","","90",,"不整形","","70","昭和54年","木造","住宅","住宅","東","市道",6.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
145,"宅地(土地)","住宅地","13202","東京都","立川市","一番町","西武立川","18",1800000,"53000","","110",16000,"長方形","2.0","","","","","","北東","市道",3.6,"第１種中高層住居専用地域",60,200,"2017年第２四半期","",""
146,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","8",43000000,"","","115",,"ほぼ長方形","5.0","95","平成30年","木造","住宅","住宅","南","道路",6.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
147,"宅地(土地)","住宅地","13202","東京都","立川市","一番町","西武立川","19",27000000,"580000","","155",180000,"不整形","7.5","","","","","住宅","東","道路",5.0,"第１種中高層住居専用地域",60,200,"2017年第１四半期","",""
148,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","17",20000000,"","","105",,"長方形","8.6","90","平成22年","木造","住宅","住宅","南西","市道",6.0,"第１種中高層住居専用地域",60,200,"2017年第１四半期","",""
149,"宅地(土地)","住宅地","13202","東京都","立川市","一番町","西武立川","12",22000000,"490000","","145",150000,"長方形","10.4","","","","","住宅","北東","市道",6.5,"第１種中高層住居専用地域",60,200,"2017年第１四半期","",""
150,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","9",38000000,"","","115",,"ほぼ長方形","12.2","95","平成29年","木造","住宅","住宅","西","道路",5.0,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
151,"中古マンション等","","13202","東京都","立川市","一番町","西武立川","15",9200000,"","３ＬＤＫ","75",,"","","","昭和59年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第１四半期","改装済",""
152,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","20",28000000,"","","115",,"不整形","2.5","110","平成28年","木造","住宅","住宅","南西","道路",6.0,"工業地域",60,200,"2016年第４四半期","",""
153,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","21",27000000,"","","115",,"不整形","2.5","100","平成28年","木造","住宅","住宅","南西","道路",6.0,"工業地域",60,200,"2016年第４四半期","",""
154,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","14",29000000,"","","105",,"長方形","7.2","90","平成28年","木造","住宅","住宅","南西","市道",6.0,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
155,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","17",19000000,"","","165",,"ほぼ正方形","10.3","80","昭和61年","","住宅","","東","市道",9.0,"第１種中高層住居専用地域",60,200,"2016年第４四半期","",""
156,"中古マンション等","","13202","東京都","立川市","一番町","西武立川","15",18000000,"","２ＬＤＫ","65",,"","","","平成9年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第４四半期","改装済",""
157,"中古マンション等","","13202","東京都","立川市","一番町","西武立川","19",10000000,"","３ＬＤＫ","75",,"","","","昭和59年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第４四半期","改装済",""
158,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","13",30000000,"","","110",,"ほぼ台形","11.0","100","平成28年","木造","住宅","住宅","東","市道",6.0,"第１種中高層住居専用地域",60,200,"2016年第３四半期","",""
159,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","21",28000000,"","","100",,"長方形","7.4","95","平成28年","木造","住宅","住宅","北東","道路",6.0,"工業地域",60,200,"2016年第３四半期","",""
160,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","12",14000000,"","","95",,"ほぼ長方形","8.0","90","昭和54年","木造","住宅","","南東","市道",5.0,"第１種中高層住居専用地域",60,200,"2016年第３四半期","",""
161,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","21",30000000,"","","115",,"ほぼ長方形","8.7","90","平成28年","木造","住宅","住宅","南","私道",6.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
162,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","22",24000000,"","","115",,"不整形","2.2","90","平成28年","木造","住宅","住宅","西","市道",6.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
163,"中古マンション等","","13202","東京都","立川市","一番町","西武立川","16",16000000,"","３ＬＤＫ","80",,"","","","昭和58年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第２四半期","改装済",""
164,"中古マンション等","","13202","東京都","立川市","一番町","西武立川","16",12000000,"","３ＬＤＫ","65",,"","","","平成11年","ＲＣ","住宅","その他","","",,"第１種中高層住居専用地域",60,200,"2016年第２四半期","未改装",""
165,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","21",29000000,"","","115",,"ほぼ長方形","9.0","90","平成28年","木造","住宅","住宅","南","私道",6.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
166,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","22",28000000,"","","145",,"不整形","2.6","95","平成28年","木造","住宅","","西","市道",6.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
167,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","西武立川","8",27000000,"","","110",,"袋地等","","80","平成27年","木造","住宅","住宅","東","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","","私道を含む取引"
168,"宅地(土地)","住宅地","13202","東京都","立川市","一番町","西武立川","13",27000000,"600000","","150",180000,"ほぼ正方形","11.1","","","","","住宅","南","市道",5.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
169,"宅地(土地)","住宅地","13202","東京都","立川市","一番町","西武立川","19",19000000,"640000","","100",190000,"長方形","7.4","","","","","住宅","北東","道路",6.0,"工業地域",60,200,"2016年第１四半期","",""
170,"宅地(土地)","住宅地","13202","東京都","立川市","一番町","西武立川","20",39000000,"650000","","200",200000,"ほぼ整形","17.4","","","","","住宅","北西","市道",6.5,"工業地域",60,200,"2016年第１四半期","",""
171,"宅地(土地)","住宅地","13202","東京都","立川市","一番町","西武立川","19",160000000,"280000","","1900",84000,"長方形","50.0m以上","","","","","","北","道路",5.0,"第１種中高層住居専用地域",60,200,"2016年第１四半期","",""
172,"中古マンション等","","13202","東京都","立川市","一番町","西武立川","16",12000000,"","３ＬＤＫ","65",,"","","","平成9年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第１四半期","未改装",""
173,"宅地(土地と建物)","住宅地","13202","東京都","立川市","一番町","武蔵砂川","23",28000000,"","","100",,"ほぼ台形","6.4","95","平成30年","木造","住宅","住宅","南東","道路",5.0,"準工業地域",60,200,"2019年第１四半期","",""
