"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
115,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","井の頭公園","2",45000000,"1300000","","120",380000,"ほぼ台形","8.5","","","","","住宅","西","私道",4.5,"第１種中高層住居専用地域",60,200,"2017年第１四半期","",""
116,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","井の頭公園","3",60000000,"1900000","","105",570000,"長方形","","","","","","住宅","北","私道",4.5,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
117,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","井の頭公園","7",45000000,"1100000","","130",340000,"ほぼ長方形","9.0","","","","","住宅","南東","市道",3.3,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
118,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","井の頭公園","4",95000000,"","","125",,"ほぼ台形","6.2","100","平成27年","木造","住宅","住宅","東","道路",6.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
119,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","井の頭公園","7",140000000,"","","300",,"ほぼ長方形","12.5","200","平成3年","木造","共同住宅","住宅","南東","道路",2.9,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
120,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","井の頭公園","11",70000000,"","","200",,"ほぼ長方形","14.0","135","平成14年","","","その他","北東","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
121,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","井の頭公園","4",120000000,"","","250",,"台形","","180","昭和43年","軽量鉄骨造","住宅","住宅","南","私道",4.4,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
122,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","井の頭公園","5",52000000,"1700000","","100",510000,"ほぼ長方形","9.4","","","","","住宅","南東","道路",3.3,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
123,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","井の頭公園","13",55000000,"1500000","","125",440000,"不整形","15.0","","","","","","西","市道",4.2,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
124,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","井の頭公園","5",120000000,"","","140",,"長方形","14.0","105","","","","住宅","南","市道",5.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
125,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","井の頭公園","8",67000000,"","","135",,"不整形","","95","平成12年","木造","住宅","住宅","南東","市道",4.2,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
126,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","井の頭公園","5",96000000,"","","125",,"不整形","4.0","100","平成27年","木造","住宅","住宅","南東","私道",6.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
127,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","井の頭公園","5",60000000,"1800000","","110",530000,"ほぼ台形","7.8","","","","","住宅","西","市道",3.7,"第１種低層住居専用地域",40,80,"2016年第１四半期","","私道を含む取引"
128,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","井の頭公園","5",57000000,"1400000","","135",420000,"不整形","","","","","","住宅","北","私道",5.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
129,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","井の頭公園","4",110000000,"","","135",,"ほぼ長方形","8.9","105","平成28年","木造","住宅","住宅","東","道路",6.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
130,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","井の頭公園","8",48000000,"1500000","","105",450000,"袋地等","2.8","","","","","住宅","北東","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
131,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","吉祥寺","14",73000000,"1900000","","125",590000,"ほぼ長方形","6.6","","","","","住宅","南西","市道",3.6,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
132,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","吉祥寺","14",82000000,"1900000","","145",570000,"ほぼ長方形","8.0","","","","","","南西","市道",3.6,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
133,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","吉祥寺","14",140000000,"2400000","","185",730000,"不整形","15.0","","","","","住宅","東","市道",6.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
134,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","吉祥寺","9",180000000,"","","280",,"ほぼ長方形","14.0","230","昭和64年","木造","住宅","住宅","南西","市道",4.4,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
135,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹","19",100000000,"","","125",,"長方形","9.0","95","平成26年","木造","住宅","住宅","北","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
136,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","10",130000000,"","","250",,"ほぼ長方形","","200","平成30年","鉄骨造","共同住宅","住宅","北西","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
137,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","9",66000000,"","","115",,"ほぼ長方形","10.0","90","平成30年","木造","住宅","","北西","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
138,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","7",63000000,"1600000","","135",470000,"正方形","17.6","","","","","住宅","南東","道路",4.4,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
139,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","4",72000000,"","","290",,"不整形","","240","昭和55年","木造","住宅","住宅","南東","私道",4.5,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
140,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","8",53000000,"","","110",,"長方形","9.0","85","平成16年","木造","住宅","住宅","北東","市道",4.5,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
141,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","4",100000000,"","","270",,"ほぼ台形","10.5","140","昭和48年","木造","住宅","住宅","東","私道",8.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
142,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","3",61000000,"","","115",,"袋地等","","90","平成29年","木造","住宅","住宅","南東","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
143,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","6",54000000,"","","100",,"袋地等","2.5","80","平成22年","木造","住宅","住宅","南西","市道",8.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
144,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","7",160000000,"720000","","730",220000,"不整形","","","","","","住宅","北東","市道",3.9,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
145,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","11",120000000,"1600000","","260",470000,"長方形","18.2","","","","","","南西","市道",8.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
146,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","8",110000000,"","","320",,"長方形","15.0","120","昭和37年","木造","住宅","住宅","北東","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
147,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","7",68000000,"","","115",,"ほぼ整形","7.5","95","平成29年","木造","住宅","住宅","北","市道",8.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
148,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","6",39000000,"1500000","","85",460000,"長方形","8.6","","","","","その他","南西","市道",3.8,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
149,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","7",60000000,"","","100",,"台形","9.9","75","平成29年","木造","住宅","住宅","南西","市道",8.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
150,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","6",79000000,"","","120",,"ほぼ整形","3.9","95","平成29年","木造","住宅","","西","道路",4.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
151,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","2",85000000,"1400000","","195",440000,"長方形","11.4","","","","","その他","北東","市道",3.7,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
152,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","9",73000000,"","","115",,"台形","7.7","90","平成29年","木造","住宅","住宅","北","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
153,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","5",70000000,"","","125",,"ほぼ長方形","6.8","95","平成29年","木造","住宅","","北東","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
154,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","10",50000000,"1000000","","165",300000,"ほぼ長方形","12.6","","","","","","西","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","","関係者間取引"
155,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","7",59000000,"1700000","","115",500000,"長方形","7.6","","","","","","南西","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
156,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","6",98000000,"","","165",,"ほぼ正方形","12.9","135","平成20年","軽量鉄骨造","共同住宅","","南西","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
157,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","7",83000000,"","","120",,"ほぼ長方形","11.3","95","平成29年","木造","住宅","住宅","北東","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
158,"宅地(土地)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","4",63000000,"1700000","","125",520000,"長方形","7.0","","","","","その他","北西","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
159,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","4",130000000,"","","250",,"ほぼ長方形","13.9","","","","","その他","北西","私道",3.6,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
160,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","4",72000000,"","","110",,"ほぼ長方形","9.6","90","平成28年","木造","住宅","住宅","南西","私道",4.5,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
161,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","井の頭","三鷹台","4",85000000,"","","115",,"ほぼ長方形","9.9","90","平成28年","木造","住宅","住宅","北西","市道",5.0,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
